web-scraper-order,web-scraper-start-url,link,link-href,details,etat,adresse,prix,image_lien-src
"1708072977-150","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=36","Frigo / congélateur d'occasion
D'occasion
Sicap Sacré-cœur,
Dakar

18. déc. '23, 09:30

130 000 F Cfa

762620004","https://www.expat-dakar.com/annonce/frigo-congelateur-doccasion-5954801","Frigo / congélateur d'occasion","D'occasion","Sicap Sacré-cœur

Dakar","130 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/40234ffacccd8c2c3291eb8b3b26a314/-/horizon-files-prod/ed/picture/q785gjpz/091fbdc878b5e571e7b385803c1eddaebf32140c.jpg"
"1708072983-151","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=35","Réfrigérateur 2 tirois
Neuf
Colobane,
Dakar

13. déc. '23, 12:12

Vendeur vérifié

139 900 F Cfa

772095510","https://www.expat-dakar.com/annonce/refrigerateur-2-tirois-5959480","Réfrigérateur 2 tirois","Neuf","Colobane

Dakar","139 900 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a4073261b43d8492f693c29322cfed56/-/horizon-files-prod/ed/picture/qkrg0n92/75749c6a491a0a724bbcf6bad60ec5c1dbd4c34e.jpg"
"1708072986-152","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=35","Frigo bar
Neuf
Plateau,
Dakar

13. déc. '23, 12:55

80 000 F Cfa

773189012","https://www.expat-dakar.com/annonce/frigo-bar-2775416","Frigo bar","Neuf","Plateau

Dakar","80 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/cf0423945a182dae0ba293256806c708/-/horizon-files-prod/ed/picture/migrated/qjpqk6z/19518dec72919c06e609995089f3c820024a76ee.jpg"
"1708072989-153","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=35","RÉFRIGÉRATEUR ASTECH MINI BAR FB 50
Neuf
Gueule-Tapée,
Dakar

13. déc. '23, 14:08

75 000 F Cfa

764131369

776429866

770842756","https://www.expat-dakar.com/annonce/refrigerateur-astech-mini-bar-fb-50-5906663","RÉFRIGÉRATEUR ASTECH MINI BAR FB 50","Neuf","Gueule-Tapée

Dakar","75 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/74fdf7ff4a6e571d2929ac0604226bd9/-/horizon-files-prod/ed/picture/q56xdnjn/caf286493f39853bca31f755fa663b4cf5c17910.jpg"
"1708072992-154","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=35","PROMO RÉFRIGÉRATEUR 260L TECHNOLUX COMBINÉ 5TIROIRS SILVER
Neuf
Plateau,
Dakar

13. déc. '23, 19:48

249 000 F Cfa

768882180","https://www.expat-dakar.com/annonce/promo-refrigerateur-260l-technolux-combine-5tiroirs-silver-5959877","PROMO RÉFRIGÉRATEUR 260L TECHNOLUX COMBINÉ 5TIROIRS SILVER","Neuf","Plateau

Dakar","249 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/81a95ae0c9c5d5fa62903d01b3a0a026/-/horizon-files-prod/ed/picture/qxj2qmvz/7d6072707b81633bd6bcf9f5cf7bdeef39da7444.jpg"
"1708072996-155","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=35","PROMO CONGÉLATEUR 300LITRES SHARP HORIZONTAL
Neuf
Plateau,
Dakar

13. déc. '23, 20:10

205 000 F Cfa

781066640

781066640","https://www.expat-dakar.com/annonce/promo-congelateur-300litres-sharp-horizontal-5959884","PROMO CONGÉLATEUR 300LITRES SHARP HORIZONTAL","Neuf","Plateau

Dakar","205 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/2d47feb481f69e88023270a86bfe035d/-/horizon-files-prod/ed/picture/qdeknqp8/f94c8aaf592506ba74029dbff6767faa19deef6f.jpg"
"1708072999-156","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=35","PROMO CONGÉLATEUR 600LITRES SHARP HORIZONTAL BLANC
Neuf
Plateau,
Dakar

13. déc. '23, 20:16

439 000 F Cfa

777510319

777510319","https://www.expat-dakar.com/annonce/promo-congelateur-600litres-sharp-horizontal-blanc-5959889","PROMO CONGÉLATEUR 600LITRES SHARP HORIZONTAL BLANC","Neuf","Plateau

Dakar","439 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/d64c1b4a65b7747ef74d6ecdd6cba711/-/horizon-files-prod/ed/picture/q785gq28/dbd6d9a7c4a4bb9c9b105197c4202afc86c79a3f.jpg"
"1708073002-157","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=35","PROMO CONGÉLATEUR 830LITRES FINIX HORIZONTAL 2PORTES COFFRE
Neuf
Plateau,
Dakar

14. déc. '23, 01:30

498 000 F Cfa

776096472

776096472","https://www.expat-dakar.com/annonce/promo-congelateur-830litres-finix-horizontal-2portes-coffre-5959895","PROMO CONGÉLATEUR 830LITRES FINIX HORIZONTAL 2PORTES COFFRE","Neuf","Plateau

Dakar","498 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/dd287f2221316a633689e48e672cdb54/-/horizon-files-prod/ed/picture/qq476n0w/bf60c4400b61ffa398df11c1e8b14c3997fc7123.jpg"
"1708073005-158","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=35","Réfrigérateur bar 2 port
Neuf
Mbao,
Dakar

14. déc. '23, 14:41

99 000 F Cfa

772828509","https://www.expat-dakar.com/annonce/refrigerateur-bar-2-port-5960375","Réfrigérateur bar 2 port","Neuf","Mbao

Dakar","99 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/00e22289bfb5371246280eb9b628fc7a/-/horizon-files-prod/ed/picture/q448pgk8/a63ea412f2f5ca57b29ef7fa9737a16ec20c6b8e.jpg"
"1708073008-159","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=35","Réfrigérateur side by side smart technologie
Neuf
Plateau,
Dakar

14. déc. '23, 20:13

425 000 F Cfa

772828509","https://www.expat-dakar.com/annonce/refrigerateur-side-by-side-smart-technologie-5960379","Réfrigérateur side by side smart technologie","Neuf","Plateau

Dakar","425 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/70e524078df81d8f4917865820dfe9d3/-/horizon-files-prod/ed/picture/qgq986x4/3f903843e3c7d7eb60f24d0728af6f10b695453e.jpg"
"1708073012-160","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=35","Réfrigérateur bar smart technologie
Neuf
Plateau,
Dakar

3. janv., 12:38

70 000 F Cfa

772828509","https://www.expat-dakar.com/annonce/refrigerateur-bar-smart-technologie-5960384","Réfrigérateur bar smart technologie","Neuf","Plateau

Dakar","70 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/9f689a292629042c62231eeec94a03e9/-/horizon-files-prod/ed/picture/qdekng8j/9701ff975f6ba94f2b0b26ccc34f9ecbbc76577e.jpg"
"1708073018-161","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=34","PROMO CONGÉLATEUR 660LITRES HISENSE HORIZONTAL SILVER
Neuf
Plateau,
Dakar

14. déc. '23, 18:47

379 000 F Cfa

768882180","https://www.expat-dakar.com/annonce/promo-congelateur-660litres-hisense-horizontal-silver-5960515","PROMO CONGÉLATEUR 660LITRES HISENSE HORIZONTAL SILVER","Neuf","Plateau

Dakar","379 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/13d98eb1ec55c9a171ba6c36494c530e/-/horizon-files-prod/ed/picture/qj4rzejw/69ab4367e5b22e3cc746f8dd0ebb5bcf2ad23641.jpg"
"1708073021-162","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=34","PROMO CONGÉLATEUR 600LITRES BEKO HORIZONTAL SILVER
Neuf
Plateau,
Dakar

14. déc. '23, 18:58

339 000 F Cfa

784626090

784626090","https://www.expat-dakar.com/annonce/promo-congelateur-600litres-beko-horizontal-silver-5960521","PROMO CONGÉLATEUR 600LITRES BEKO HORIZONTAL SILVER","Neuf","Plateau

Dakar","339 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/11dfa84972516917d6d9917552505c48/-/horizon-files-prod/ed/picture/qzvdx949/4a0c064f63d1ca92e814794a7b13a9454681410b.jpg"
"1708073024-163","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=34","Frigo combinè 5 tiroirs
Neuf
Almadies,
Dakar

15. déc. '23, 09:36

270 000 F Cfa

771821644","https://www.expat-dakar.com/annonce/frigo-combine-5-tiroirs-3684343","Frigo combinè 5 tiroirs","Neuf","Almadies

Dakar","270 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/93ee31a9e83fb41746c6edffd8dcb534/-/horizon-files-prod/ed/picture/qzk02zd/188d841d5963b0b27afbaed1277df7d68a92ae72.jpg"
"1708073027-164","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=34","Frigo professionnel
D'occasion
Pikine,
Dakar

11. janv., 09:59

375 000 F Cfa","https://www.expat-dakar.com/annonce/frigo-professionnel-5960629","Frigo professionnel","D'occasion","Pikine

Dakar","375 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/9169b480268b99d99283d7720050be6b/-/horizon-files-prod/ed/picture/qq476ewn/46b0c79eb35d003d54ec3936fb53c29a4ade18b1.jpg"
"1708073030-165","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=34","Frigo vitrine

Almadies,
Dakar

15. déc. '23, 12:39

300 000 F Cfa

773574890","https://www.expat-dakar.com/annonce/frigo-vitrine-5960631","Frigo vitrine","","Almadies

Dakar","300 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3d23152630073ba72be5bc46f923bf03/-/horizon-files-prod/ed/picture/q448pvrv/37a506cb4b407d51ea2e420e4810cb08d9f8570a.jpg"
"1708073033-166","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=34","Support frigo , réfrigérateur, machines à laver avec 4 roues
Neuf
Médina,
Dakar

15. déc. '23, 13:06

9 900 F Cfa

768677159

783512857","https://www.expat-dakar.com/annonce/support-frigo-refrigerateur-machines-a-laver-avec-4-roues-5776461","Support frigo , réfrigérateur, machines à laver avec 4 roues","Neuf","Médina

Dakar","9 900 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/66b95953ebd5234339f09045a8b22d76/-/horizon-files-prod/ed/picture/q2jr95mg/372774dc7cccb380ae7f394b52cc7b908e1fc5f0.jpg"
"1708073036-167","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=34","Réfrigérateur 2 porte
Neuf
Colobane,
Dakar

15. déc. '23, 14:20

139 900 F Cfa

763762042","https://www.expat-dakar.com/annonce/refrigerateur-2-porte-5961019","Réfrigérateur 2 porte","Neuf","Colobane

Dakar","139 900 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3f68893ad8e70a1be3d01b6a19c2a900/-/horizon-files-prod/ed/picture/q56xgjxg/272912237233c00fe67931dd166b12e29728a32e.jpg"
"1708073039-168","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=34","Réfrigérateur Astesh 3 tiroir
Neuf
Colobane,
Dakar

15. déc. '23, 14:24

174 900 F Cfa

763762042","https://www.expat-dakar.com/annonce/refrigerateur-astesh-3-tiroir-5961022","Réfrigérateur Astesh 3 tiroir","Neuf","Colobane

Dakar","174 900 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/690d2d0412a4029c7412dc598cdfb7ff/-/horizon-files-prod/ed/picture/q6xk5pk4/2f71e6c6c5ca46a413dfab0e6343e2b3cf1a2266.jpg"
"1708073042-169","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=34","PROMO CONGÉLATEUR DESKA 400LITRES HORIZONTAL SILVER
Neuf
Plateau,
Dakar

15. déc. '23, 20:32

198 000 F Cfa

784626090

784626090","https://www.expat-dakar.com/annonce/promo-congelateur-deska-400litres-horizontal-silver-5961246","PROMO CONGÉLATEUR DESKA 400LITRES HORIZONTAL SILVER","Neuf","Plateau

Dakar","198 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/66edecb13b4175d0338eb31a5b7ab5b8/-/horizon-files-prod/ed/picture/qv4ez80j/92cbd4eb1df95ead3636f45bc389c92da953d2a8.jpg"
"1708073045-170","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=34","PROMO RÉFRIGÉRATEUR 180LITRES ASTECH COMBINÉ 3TIROIRES
Neuf
Plateau,
Dakar

15. déc. '23, 20:40

179 000 F Cfa

781066640

781066640","https://www.expat-dakar.com/annonce/promo-refrigerateur-180litres-astech-combine-3tiroires-5961248","PROMO RÉFRIGÉRATEUR 180LITRES ASTECH COMBINÉ 3TIROIRES","Neuf","Plateau

Dakar","179 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/379f7f357e00e9d04267847fcacecd03/-/horizon-files-prod/ed/picture/q9m9g727/587792868a7ecf0106c0d3162733b58dd2779662.jpg"
"1708073051-171","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=33","PROMO RÉFRIGÉRATEUR 240LITRES ENDURO COMBINÉ 3TIROIRES
Neuf
Plateau,
Dakar

15. déc. '23, 20:45

189 000 F Cfa

777510319

777510319","https://www.expat-dakar.com/annonce/promo-refrigerateur-240litres-enduro-combine-3tiroires-5961252","PROMO RÉFRIGÉRATEUR 240LITRES ENDURO COMBINÉ 3TIROIRES","Neuf","Plateau

Dakar","189 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/b34775f3e37673829601928b5015b15f/-/horizon-files-prod/ed/picture/q8v5g6r0/5a3e6bd0eb690b191398df37e8206427514554d6.jpg"
"1708073055-172","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=33","PROMO RÉFRIGÉRATEUR ICONA COMBINÉ 3TIROIRES SILVER
Neuf
Plateau,
Dakar

15. déc. '23, 20:56

189 000 F Cfa

768882180","https://www.expat-dakar.com/annonce/promo-refrigerateur-icona-combine-3tiroires-silver-5961258","PROMO RÉFRIGÉRATEUR ICONA COMBINÉ 3TIROIRES SILVER","Neuf","Plateau

Dakar","189 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/c25f81e6308dd0758b28b608060f66ff/-/horizon-files-prod/ed/picture/qkrg0jnp/1cd2b63cfec617d8bab52cdea7f5f035300cfe3e.jpg"
"1708073058-173","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=33","PROMO RÉFRIGÉRATEUR 148LITRES ICONA COMBINÉ 2TIROIRS
Neuf
Plateau,
Dakar

15. déc. '23, 21:01

139 000 F Cfa

784626090

784626090","https://www.expat-dakar.com/annonce/promo-refrigerateur-148litres-icona-combine-2tiroirs-5961262","PROMO RÉFRIGÉRATEUR 148LITRES ICONA COMBINÉ 2TIROIRS","Neuf","Plateau

Dakar","139 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/1ab6111b1eb3e255933a19befde093e5/-/horizon-files-prod/ed/picture/qdekn8m4/ddffced544bb3ecf5d358261b45590efa79843a9.jpg"
"1708073061-174","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=33","Hisense - RÉFRIGÉRATEUR - COMBINÉ
D'occasion
Bargny,
Dakar

18. déc. '23, 01:24

130 000 F Cfa

775672478","https://www.expat-dakar.com/annonce/hisense-refrigerateur-combine-5962003","Hisense - RÉFRIGÉRATEUR - COMBINÉ","D'occasion","Bargny

Dakar","130 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/f4164e86e9f1e40a96981ea4aab0e836/-/horizon-files-prod/ed/picture/q0gwdq7w/df77929338aeb4e5cb4a745d80f3bab9427326c1.jpg"
"1708073064-175","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=33","Réfrigérateur Beko 205 L
Réconditionné
Cité keur gorgui,
Dakar

18. déc. '23, 01:25

185 000 F Cfa

777988831","https://www.expat-dakar.com/annonce/refrigerateur-beko-205-l-5961755","Réfrigérateur Beko 205 L","Réconditionné","Cité keur gorgui

Dakar","185 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/783ca985e3c886d13cfcbd175d0a1139/-/horizon-files-prod/ed/picture/qxj2q090/1eb6d9d9b4039c37786a83f333ed2d21e35440ca.jpg"
"1708073067-176","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=33","FONTAINE LEFON AVEC CACHE BOUTEILLE
Neuf
Plateau,
Dakar

18. déc. '23, 01:38

69 000 F Cfa

784626090

784626090","https://www.expat-dakar.com/annonce/fontaine-lefon-avec-cache-bouteille-5962208","FONTAINE LEFON AVEC CACHE BOUTEILLE","Neuf","Plateau

Dakar","69 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/7ae33279f7d5b15792e6d5e599f6a612/-/horizon-files-prod/ed/picture/q8v5gj2n/41794b4c2f6d0c3afcff8eb9bce3b4b9059dfbdf.jpg"
"1708073070-177","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=33","FONTAINE LEFON AVEC CACHE BOUTEILLE
Neuf
Plateau,
Dakar

18. déc. '23, 01:53

69 000 F Cfa

777510319

777510319","https://www.expat-dakar.com/annonce/fontaine-lefon-avec-cache-bouteille-5962211","FONTAINE LEFON AVEC CACHE BOUTEILLE","Neuf","Plateau

Dakar","69 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a61b5139e14bf243a217e0e9304f2c5a/-/horizon-files-prod/ed/picture/qxj2q5nn/cf73c6a06b8c2268be2e47ef7d4af813a05c7c32.jpg"
"1708073073-178","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=33","RÉFRIGÉRATEUR SMART TECHNOLOGY COMBINÉ 3T
Neuf
Plateau,
Dakar

18. déc. '23, 02:13

149 000 F Cfa

776096472

776096472","https://www.expat-dakar.com/annonce/refrigerateur-smart-technology-combine-3t-5962214","RÉFRIGÉRATEUR SMART TECHNOLOGY COMBINÉ 3T","Neuf","Plateau

Dakar","149 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3c32c72169ecb64c268926af1ff97f23/-/horizon-files-prod/ed/picture/qkrg0wdz/eb96b54e3aa9e755e599b9910219bc034aa12af4.jpg"
"1708073076-179","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=33","Congélateur 400L smart
Neuf
Colobane,
Dakar

19. déc. '23, 13:54

250 000 F Cfa

763762042","https://www.expat-dakar.com/annonce/congelateur-400l-smart-5941580","Congélateur 400L smart","Neuf","Colobane

Dakar","250 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/35f9249b72ff51abbebb17d243540a3c/-/horizon-files-prod/ed/picture/qkrg699j/f6f466a394751fb5ee93d73dd0b1c42f17560c29.jpg"
"1708073079-180","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=33","Réfrigérateur vitrine
Venant
Colobane,
Dakar

20. déc. '23, 14:17

115 000 F Cfa

763762042","https://www.expat-dakar.com/annonce/refrigerateur-vitrine-5950269","Réfrigérateur vitrine","Venant","Colobane

Dakar","115 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/476911446ac293759d4b2097c30f72f9/-/horizon-files-prod/ed/picture/q0gw9jqj/f8baa6356da401dd29b043f9f438845ccedd88ad.jpg"
"1708073085-181","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=32","Réfrigérateur vitrine bar
Venant
Colobane,
Dakar

20. déc. '23, 14:18

99 900 F Cfa

763762042","https://www.expat-dakar.com/annonce/refrigerateur-vitrine-bar-5960277","Réfrigérateur vitrine bar","Venant","Colobane

Dakar","99 900 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/6a14f3ad19cc5c2ca92b723bc6ad04e2/-/horizon-files-prod/ed/picture/qxj2q7nm/18ec93f39b2832d5f799fa483f9eef52e931c081.jpg"
"1708073088-182","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=32","Frigo bar astech une porte FP 105
Neuf
Médina,
Dakar

21. déc. '23, 15:18

75 000 F Cfa

85 000 F Cfa

Économisez 11.8%

774864545","https://www.expat-dakar.com/annonce/frigo-bar-astech-une-porte-fp-105-3374087","Frigo bar astech une porte FP 105","Neuf","Médina

Dakar","75 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/dad17bf0fffc00c4ccc3ca9f893f8649/-/horizon-files-prod/ed/picture/qzwjn8q/2423870e6113c1df25e6ee1e8ed41afabd4bf2e0.jpg"
"1708073091-183","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=32","Refrigerateur astech 3 tiroirs 180 litres A+
Neuf
Yoff,
Dakar

3. nov. '23, 17:38

Vendeur vérifié

169 900 F Cfa

780112425

705906186","https://www.expat-dakar.com/annonce/refrigerateur-astech-3-tiroirs-180-litres-a-5925559","Refrigerateur astech 3 tiroirs 180 litres A+","Neuf","Yoff

Dakar","169 900 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/dc2dddaac5e7914363b7a8cd10f5a493/-/horizon-files-prod/ed/picture/qj4rp28d/a38902497dcb7245ae7f382548e9e52335889080.jpg"
"1708073094-184","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=32","Refrigerateur astech bar 2 portes fp118
Neuf
Yoff,
Dakar

22. déc. '23, 14:39

Vendeur vérifié

99 900 F Cfa

780112425

705906186","https://www.expat-dakar.com/annonce/refrigerateur-astech-bar-2-portes-fp118-5934933","Refrigerateur astech bar 2 portes fp118","Neuf","Yoff

Dakar","99 900 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/d8069963aa71e3a0052d00e7796cf2b1/-/horizon-files-prod/ed/picture/qxj2wk8m/7150185a0c7d1e0ff37dd00c08d6be1cfd73f72b.jpg"
"1708073097-185","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=32","Réfrigérateur vitrine astech 1 port
Neuf
Plateau,
Dakar

22. déc. '23, 16:29

259 000 F Cfa

772828509","https://www.expat-dakar.com/annonce/refrigerateur-vitrine-astech-1-port-5965501","Réfrigérateur vitrine astech 1 port","Neuf","Plateau

Dakar","259 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/f05f4fd4be970086cbd48a66d1717f3c/-/horizon-files-prod/ed/picture/q7859jg5/2827f66bfa02cbd9eecc6f0e769e80681e00edae.jpg"
"1708073100-186","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=32","PROMO CONGÉLATEUR BEKO VERTICAL 7TIROIRS PLAQ ALU SILVER
Neuf
Plateau,
Dakar

22. déc. '23, 19:23

310 000 F Cfa

777510319

777510319","https://www.expat-dakar.com/annonce/promo-congelateur-beko-vertical-7tiroirs-plaq-alu-silver-5965565","PROMO CONGÉLATEUR BEKO VERTICAL 7TIROIRS PLAQ ALU SILVER","Neuf","Plateau

Dakar","310 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/14d798660dc0222da2c4b288e144dc0a/-/horizon-files-prod/ed/picture/qzvde85v/c54272ed296d84152245656ad5c84030707606e8.jpg"
"1708073103-187","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=32","PROMO CONGÉLATEUR 600LITRES ASTECH HORIZONTAL VITRINE
Neuf
Plateau,
Dakar

22. déc. '23, 19:37

398 000 F Cfa

774714823","https://www.expat-dakar.com/annonce/promo-congelateur-600litres-astech-horizontal-vitrine-5965570","PROMO CONGÉLATEUR 600LITRES ASTECH HORIZONTAL VITRINE","Neuf","Plateau

Dakar","398 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/0fb16be7e436208c315225517943d4c1/-/horizon-files-prod/ed/picture/q9m9wk65/d7c2ff81713124d27457842b23e09ca40b6dec68.jpg"
"1708073106-188","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=32","PROMO CONGÉLATEUR 345LITRES ASTECH VERTICAL 9TIROIRS
Neuf
Plateau,
Dakar

22. déc. '23, 19:42

329 000 F Cfa

774714823","https://www.expat-dakar.com/annonce/promo-congelateur-345litres-astech-vertical-9tiroirs-5965572","PROMO CONGÉLATEUR 345LITRES ASTECH VERTICAL 9TIROIRS","Neuf","Plateau

Dakar","329 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/14d0de6d893d895c38b928f643f554b6/-/horizon-files-prod/ed/picture/qwe2jr5k/a246b072953d0193f38b4accd301f166b5eb45e8.jpg"
"1708073109-189","https://www.expat-dakar.com/refrigerateurs-congelateurs?page=32","PROMO RÉFRIGÉRATEUR ASTECH COMBINÉ 4TIROIRS A++
Neuf
Plateau,
Dakar

22. déc. '23, 19:47

229 000 F Cfa

774714823","https://www.expat-dakar.com/annonce/promo-refrigerateur-astech-combine-4tiroirs-a-5965576","PROMO RÉFRIGÉRATEUR ASTECH COMBINÉ 4TIROIRS A++","Neuf","Plateau

Dakar","229 000 F Cfa","https://i.roamcdn.net/hz/ed/listing-thumb-543w/8706ef961eb6afcc3aab0398e8fcf1b5/-/horizon-files-prod/ed/picture/qrzv5r44/49ce8481b3c91154d9d7f8d0afb8e61ef1c7ca3a.jpg"
